Admin 1,Admin 2,Admin 3,Facility,Facility Type,Catchment,Latitude,Longitude,UID
Sindh,Dadu,Johi,Johi,Shc,"70,000",26.69216,67.61495,2261-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Bawata,Bhu,"22,030",30.00685,69.95274,2262-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Khakhi,Bhu,"42,273",30.00286,70.69675,2263-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Khakhi,Bhu,"36,441",29.999665,70.701142,2264-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Bakhar Wah,Bhu,"39,669",29.6911,70.43938,2265-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Basti Jam,Bhu,"33,999",29.85835,70.58939,2266-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Chak Now Abad,Bhu,"40,791",30.28068,70.57696,2267-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,D-8 Yaroo Khosa,Bhu,"38,520",30.17663,70.62663,2268-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Pir Adil,Bhu,"44,005",30.18907,70.73152,2269-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Rakhi Munh,Bhu,"149,886",29.966518,70.1531,2270-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Kala,Bhu,"43,035",30.37493,70.7228,2271-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Chabri Zarin,Bhu,"33,733",30.13736,70.69475,2272-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Haji Ghazi Gharbi,Bhu,"37,040",30.1093,70.74959,2273-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Samina,Bhu, -   ,30.00631,70.75009,2274-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Rakhi Munh,Bhu, -   ,29.966518,70.1531,2275-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Fast Mumoo,Bhu,"24,087",29.92645,69.98461,2276-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Memori,Bhu,"43,053",29.91175,70.56112,2277-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Nawan Shahr,Bhu,"44,101",29.82151,70.51032,2278-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Choti Bala,Rhc,"44,401",29.80847,70.24625,2279-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Talpur,Bhu,"40,250",29.72855,70.48623,2280-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Main Pheroo,Bhu,"44,775",29.6952,70.4674,2281-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Bawata,Bhu,"28,171",30.00655,69.95274,2282-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Choti Bala,Bhu,"48,760",29.80847,70.24625,2283-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Bawata,Bhu,"20,137",30.005147,69.978233,2284-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Sarwar Wali,Rhc,"44,677",30.06803,70.72655,2285-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Kot Haibat,Bhu,"20,000",31.10285,70.62721,2286-fac1
Punjab,Dera Ghazi Khan,Taunsa,Litra,Bhu,"11,000",31.05319,70.48392,2287-fac1
Punjab,Dera Ghazi Khan,Taunsa,Trimin,Bhu,"39,000",31.27125,70.68932,2288-fac1
Punjab,Dera Ghazi Khan,Taunsa,Lakhani,Bhu,"40,000",31.25012,70.46185,2289-fac1
Punjab,Dera Ghazi Khan,Taunsa,Sokar,Bhu,"41,366",30.67952,70.61317,2290-fac1
Punjab,Dera Ghazi Khan,Taunsa,Mangrootha,Bhu,"41,646",30.70763,70.57796,2291-fac1
Punjab,Dera Ghazi Khan,Taunsa,Makwal Kalan,Bhu,"25,000",30.58785,70.73315,2292-fac1
Punjab,Dera Ghazi Khan,Taunsa,Dona,Bhu,"35,624",30.815781,70.699676,2293-fac1
Punjab,Dera Ghazi Khan,Taunsa,Nari,Bhu,"25,622",30.83388,70.67203,2294-fac1
Punjab,Dera Ghazi Khan,Taunsa,Margannge,Bhu,"41,854",31.201496,70.517568,2295-fac1
Punjab,Dera Ghazi Khan,Taunsa,Vehova,Rhc,"40,647",31.14752,70.50478,2296-fac1
Punjab,Dera Ghazi Khan,Taunsa,Nutkani,Bhu,"43,373",31.10744,70.70682,2297-fac1
Punjab,Dera Ghazi Khan,Taunsa,Tibbi Qaisrani,Rhc,"37,414",31.00358,70.67387,2298-fac1
Punjab,Dera Ghazi Khan,Taunsa,Kot Qasrani,Bhu,"21,600",30.79462,70.55446,2299-fac1
Punjab,Dera Ghazi Khan,Taunsa,Jhukbodo,Bhu,18,30.91271,70.5267,2300-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Sheroo,Bhu,"37,562",30.47666,70.500472,2301-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Jhoke Utiara,Bhu,"46,632",29.841071,70.726,2302-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Jhok Uttra,Bhu,"46,632",29.84776,70.72987,2303-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Ghos Abad,Bhu,"47,164",29.90676,70.74541,2304-fac1
Punjab,Dera Ghazi Khan,D.G. Khan,Aali Wala,Bhu,"34,131",29.93582,70.6721,2305-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Lohar Wala,Bhu,"48,316",29.95789,70.5955,2306-fac1
Punjab,Dera Ghazi Khan,D.G. Khan,Gadai Gharbi,Bhu,"40,696",29.99569,70.62867,2307-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Kot Chutta,Rhc, -   ,29.87875,70.64403,2308-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Mana Ahmadani,Bhu,"43,953",29.80687,70.62337,2309-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Khanpur,Bhu,"48,571",29.75256,70.5638,2310-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Qadir Abad,Rhc,"44,392",30.064983,70.723898,2311-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Ara Jaffar,Shc,"47,183",29.793537,70.693167,2312-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Basti Jam,Bhu,"48,007",29.85835,70.58939,2313-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Shah Sadar Din,Rhc,"44,008",30.46279,70.72777,2314-fac1
Punjab,Dera Ghazi Khan,Tribal Area,Roghan,Bhu, -   ,30.15488,70.21088,2315-fac1
Punjab,Dera Ghazi Khan,Taunsa,Kot Mohi,Bhu,"20,000",30.55212,70.59572,2316-fac1
Punjab,Dera Ghazi Khan,Taunsa,Hairo Sharqi,Bhu,"37,655",30.665709,70.700273,2317-fac1
Punjab,Dera Ghazi Khan,Tribal Area,Birot Mondwani,Bhu,"40,300",30.77002,70.49771,2318-fac1
Punjab,Dera Ghazi Khan,Taunsa,Taunsa,Mchc/Chc,"56,602",30.70053,70.65316,2319-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Wadoor,Bhu,"35,034",30.07784,70.54655,2320-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,D G Khan,Dhq, -   ,30.05053,70.63881,2321-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Mch 2,Mchc/Chc,"40,053",30.05663,70.65302,2322-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Mch 3,Mchc/Chc,"40,676",30.03319,70.63815,2323-fac1
Punjab,Dera Ghazi Khan,D. G. Khan,Mch 1,Mchc/Chc,"42,630",30.02363,70.6279,2324-fac1
Punjab,Dera Ghazi Khan,Tribal Area,Barthi,Rhc, -   ,30.95927,70.37579,2325-fac1
Punjab,Dera Ghazi Khan,Tribal Area,Fazla,Bhu,"30,800",30.75495,70.32421,2326-fac1
Punjab,Khushab,Khushab,Bijjar,Bhu,,32.2576,72.041762,2327-fac1
Punjab,Khushab,Khushab,Okhli Mohalla,Bhu,,32.25758,71.98812,2328-fac1
Punjab,Khushab,Khushab,47 Mb,Bhu,,32.2236,72.20907,2329-fac1
Punjab,Khushab,Khushab,Tibba Qaim Din,Bhu,,32.15373,72.28904,2330-fac1
Punjab,Khushab,Khushab,Girot,Bhu,,32.08972,72.27415,2331-fac1
Punjab,Khushab,Khushab,Sodhi Jaiwali,Bhu,,32.57978,72.26405,2332-fac1
Punjab,Khushab,Khushab,Talokar,Bhu,,32.46975,72.49873,2333-fac1
Punjab,Khushab,Khushab,Vchalla,Bhu,,32.53849,72.26782,2334-fac1
Punjab,Khushab,Khushab,Khuda,Bhu,,32.52847,72.21732,2335-fac1
Punjab,Khushab,Khushab,Daiwal,Bhu,,32.52204,72.54475,2336-fac1
Punjab,Khushab,Khushab,Khabaki,Rhc,,32.57978,72.26405,2337-fac1
Punjab,Khushab,Khushab,Khushab,Mchc/Chc,,32.2948,72.3519,2338-fac1
Punjab,Khushab,Khushab,Mitha Tiwana,Rhc,,32.24271,72.0991,2339-fac1
Punjab,Khushab,Khushab,Botala,Bhu,,32.266244,72.143671,2340-fac1
Punjab,Khushab,Quaidabad,Bandial,Bhu,,32.3515,71.82056,2341-fac1
Punjab,Khushab,Quaidabad,Chak No. 23/Mb,Bhu,,32.17727,71.9855,2342-fac1
Punjab,Khushab,Quaidabad,Qaidabad,Cd/Gd,,32.33437,71.89056,2343-fac1
Punjab,Khushab,Quaidabad,Warcha,Bhu,,32.41475,71.96336,2344-fac1
Punjab,Khushab,Quaidabad,Goliwali,Bhu,,32.47438,71.8363,2345-fac1
Punjab,Khushab,Quaidabad,Shah Wala,Bhu,,32.280625,71.812212,2346-fac1
Punjab,Khushab,Quaidabad,Shumar,Bhu,,32.3327,71.84175,2347-fac1
Punjab,Khushab,Quaidabad,Jabbi,Bhu,,32.39014,72.0893,2348-fac1
Punjab,Khushab,Khatha Shgral,Katha,Mchc/Chc,,32.50473,72.44379,2349-fac1
Punjab,Khushab,Khtwai,Akmh Khatwai,Dhq,,32.40005,72.24914,2350-fac1
Punjab,Khushab,Kund,Kund,Bhu,,32.40005,72.24914,2351-fac1
Punjab,Khushab,Hadali,Hadali,Rhc,,32.29557,72.19814,2352-fac1
Punjab,Khushab,Sandral,Sandral,Bhu,,32.35416,72.40231,2353-fac1
Punjab,Khushab,Jaba,Jaba,Bhu,,32.62951,72.38165,2354-fac1
Punjab,Khushab,Padhrar,Padhrar,Rhc,,32.6595,72.49212,2355-fac1
Punjab,Mianwali,Mianwali,Bori Khal,Bhu,"8,472",32.60715,71.65839,2356-fac1
Punjab,Mianwali,Mianwali,Dhook Ayub,Bhu, -   ,32.64583,71.85842,2357-fac1
Punjab,Mianwali,Mianwali,Chakrala,Rhc, -   ,32.83217,71.87852,2358-fac1
Punjab,Mianwali,Mianwali,Kalri,Bhu, -   ,32.73433,71.77595,2359-fac1
Punjab,Mianwali,Mianwali,Thamme Wali,Bhu, -   ,32.73579,71.78998,2360-fac1
Punjab,Mianwali,Mianwali,Musa Khol,Bhu,"32,470",32.63253,71.74249,2361-fac1
Punjab,Mianwali,Mianwali,Wan Bachran,Rhc,"49,560",32.41149,71.71454,2362-fac1
Punjab,Mianwali,Mianwali,Shadia,Bhu,"24,056",32.38557,71.76224,2363-fac1
Punjab,Mianwali,Mianwali,Muzafar Pur,Bhu,"27,208",32.4458,71.6151,2364-fac1
Punjab,Mianwali,Mianwali,Gulmeri,Bhu,"23,277",32.50053,71.59678,2365-fac1
Punjab,Mianwali,Mianwali,Hussain Wala,Bhu,"28,343",32.55846,71.62979,2366-fac1
Punjab,Mianwali,Mianwali,Abba Khel,Bhu,"29,976",32.60717,71.65836,2367-fac1
Punjab,Mianwali,Mianwali,Lalu Khel,Bhu,"18,670",32.59175,71.64677,2368-fac1
Punjab,Mianwali,Mianwali,Hafizwala,Bhu,"2,400",32.28627,71.44483,2369-fac1
Punjab,Mianwali,Mianwali,Chak 5-6 Ml,Bhu,"2,400",32.27629,71.48531,2370-fac1
Punjab,Mianwali,Piplan,Chak 04 Db,Bhu,"24,790",32.40195,71.53024,2371-fac1
Punjab,Mianwali,Piplan,Hernoli,Bhu,"19,784",32.28182,71.54804,2372-fac1
Punjab,Mianwali,Piplan,Bala Shareef,Bhu,"20,604",32.22442,71.66331,2373-fac1
Punjab,Mianwali,Piplan,Sandan Wala,Bhu,"23,400",32.98904,71.63909,2374-fac1
Punjab,Mianwali,Mianwali,27 Db,Bhu,"9,314",32.30975,71.66808,2375-fac1
Punjab,Mianwali,Piplan,Hernoli,Bhu,"19,784",32.28182,71.54804,2376-fac1
Punjab,Mianwali,Piplan,Kundian Rusal Shumali,Bhu,"21,560",32.49297,71.48875,2377-fac1
Punjab,Mianwali,Piplan,Piplan,Mchc/Chc,"32,170",32.2902,71.36326,2378-fac1
Punjab,Mianwali,Piplan,Piplan,Bhu,"30,000",32.18261,71.30787,2379-fac1
Punjab,Mianwali,Piplan,Doaba,Bhu,"25,600",32.32956,71.38852,2380-fac1
Punjab,Mianwali,Piplan,Naseerwala,Bhu,"25,000",32.31634,71.4583,2381-fac1
Punjab,Mianwali,Piplan,Kundian Mianwali,Rhc,"45,000",32.46935,71.49178,2382-fac1
Punjab,Mianwali,Mianwali,Ahmed Khanwala,Bhu, -   ,32.6298,71.59705,2383-fac1
Punjab,Mianwali,Mianwali,Chhidra,Bhu,"12,409",32.56084,71.72311,2384-fac1
Punjab,Mianwali,Mianwali,Mianwali,Mchc/Chc,"20,415",32.57852,71.53132,2385-fac1
Punjab,Mianwali,Mianwali,Rokhri,Bhu,"20,142",32.66006,71.51074,2386-fac1
Punjab,Mianwali,Isa Khael,Tabbisar,Rhc,"2,022",33.15996,71.53681,2387-fac1
Punjab,Mianwali,Isa Khael,Tola Bhangi Khel,Bhu,"15,122",33.18928,71.50494,2388-fac1
Punjab,Mianwali,Isa Khael,Jalal Pur,Bhu,"20,162",32.93198,71.49664,2389-fac1
Punjab,Mianwali,Isa Khael,Chappri,Bhu,"25,000",32.97403,71.39017,2390-fac1
Punjab,Mianwali,Isa Khael,Vanjaree,Bhu,"21,168",32.90252,71.25279,2391-fac1
Punjab,Mianwali,Isa Khael,Sultan Khul,Bhu,"16,280",32.04697,71.20772,2392-fac1
Punjab,Mianwali,Isa Khael,Mitha Khattak,Bhu,"10,200",32.79573,71.15569,2393-fac1
Punjab,Mianwali,Isa Khael,Kundal,Bhu,"7,500",32.60136,71.27747,2394-fac1
Punjab,Mianwali,Isa Khael,Maseet Wala,Bhu,"10,156",32.64774,71.2319,2395-fac1
Punjab,Mianwali,Isa Khael,Isa Khel,Mchc/Chc,"22,125",32.677,71.27357,2396-fac1
Punjab,Mianwali,Isa Khael,Kallur Sharif,Bhu,"25,629",32.74305,71.26465,2397-fac1
Punjab,Mianwali,Isa Khael,Kamar Mashani,Rhc,"75,120",32.84665,71.36155,2398-fac1
Punjab,Mianwali,Isa Khael,Trag,Rhc,"23,097",32.79638,71.31156,2399-fac1
Punjab,Mianwali,Mianwali,Ghundi,Bhu,"26,475",32.69789,71.65836,2400-fac1
Punjab,Mianwali,Mianwali,Dillewali,Bhu,"21,918",32.73447,71.57719,2401-fac1
Punjab,Mianwali,Mockh,Mockh,Rhc,"25,800",32.74889,71.51254,2402-fac1
Punjab,Mianwali,Khan Mohwala,Khan Moch Wala,Mchc/Chc,"12,000",32.73447,71.437,2403-fac1
Punjab,Mianwali,Mianwali,Pai Khel,Bhu,"21,500",32.79007,71.57595,2404-fac1
Punjab,Mianwali,Mianwali,Thathee,Bhu,"20,609",32.84364,71.57719,2405-fac1
Punjab,Mianwali,Mianwali,Doud Khel,Rhc,"20,478",32.87861,71.57373,2406-fac1
Punjab,Mianwali,Mianwali,Bani Afghan,Bhu,"6,129",32.95835,71.69947,2407-fac1
Punjab,Mianwali,Mianwali,Mari Indus,Bhu,"8,276",32.95578,71.5698,2408-fac1
Punjab,Mianwali,Kala Bagh,Kala Bagh,Mchc/Chc,"18,941",32.96282,71.55058,2409-fac1
Punjab,Mianwali,Mianwali,Paki Shah Mardan,Bhu,"31,217",32.92789,71.54819,2410-fac1
Punjab,Mianwali,Essakhel,Ghundi,Bhu,"4,025",32.93198,71.47602,2411-fac1
Punjab,Muzaffargarh,Muzaffargarh,Makwal,Bhu,"34,300",30.57087,70.92442,2412-fac1
Punjab,Muzaffargarh,Muzaffargarh,518Tda,Bhu,"45,306",30.57801,71.05646,2413-fac1
Punjab,Muzaffargarh,Muzaffargarh,Dd Panch,Rhc,"45,000",30.57457,70.92442,2414-fac1
Punjab,Muzaffargarh,Muzaffargarh,Ehsan Pur,Bhu,"41,366",30.64575,70.97589,2415-fac1
Punjab,Muzaffargarh,Muzaffargarh,Ghazi Ghot,Bhu,"43,536",30.09063,70.88322,2416-fac1
Punjab,Muzaffargarh,Muzaffargarh,Wandav,Bhu,"54,380",30.42507,71.23728,2417-fac1
Punjab,Muzaffargarh,Muzaffargarh,Chok Server Shaheed,Rhc,"60,000",30.58178,71.24441,2418-fac1
Punjab,Muzaffargarh,Muzaffargarh,632 Tda,Bhu,"36,036",30.6945,71.2335,2419-fac1
Punjab,Muzaffargarh,Muzaffargarh,531 Tda,Bhu,"36,036",30.75669,71.19071,2420-fac1
Punjab,Muzaffargarh,Muzaffargarh,576 Tda,Bhu,"41,800",30.5765,71.14947,2421-fac1
Punjab,Muzaffargarh,Muzaffargarh,Chak Farazi,Bhu,"38,102",30.5752,71.59776,2422-fac1
Punjab,Muzaffargarh,Muzaffargarh,Rangpur,Rhc,"46,000",30.52279,71.54645,2423-fac1
Punjab,Muzaffargarh,Muzaffargarh,Langer Surai,Bhu,"14,569",30.24862,71.30974,2424-fac1
Punjab,Muzaffargarh,Muzaffargarh,Murad Abad,Bhu,"49,000",30.10176,71.28027,2425-fac1
Punjab,Muzaffargarh,Muzaffargarh,Khan Pur Bagga Sher,Bhu,"35,701",29.72947,71.03986,2426-fac1
Punjab,Muzaffargarh,Muzaffargarh,Bhuta Pur,Bhu, -   ,30.10319,71.20766,2427-fac1
Punjab,Muzaffargarh,Muzaffargarh,Doaba,Bhu,"46,800",30.10624,71.25092,2428-fac1
Punjab,Muzaffargarh,Muzaffargarh,Dewala,Bhu,"44,500",30.05613,71.15664,2429-fac1
Punjab,Muzaffargarh,Muzaffargarh,Cant Tibba Kareem Abad,Mchc/Chc,"8,200",30.07275,71.16833,2430-fac1
Punjab,Muzaffargarh,Muzaffargarh,Shah Jamal,Rhc,"88,017",29.92149,70.96555,2431-fac1
Punjab,Muzaffargarh,Muzaffargarh,Utra Sandila,Bhu,"37,695",29.79206,70.90333,2432-fac1
Punjab,Muzaffargarh,Muzaffargarh,Darin,Bhu,"47,669",29.83142,70.92526,2433-fac1
Punjab,Muzaffargarh,Muzaffargarh,Sharif Chujra,Bhu,"39,550",29.99077,70.97047,2434-fac1
Punjab,Muzaffargarh,Muzaffargarh,Karm Dad Qurashi,Bhu,"45,224",30.06556,70.96439,2435-fac1
Punjab,Muzaffargarh,Muzaffargarh,Basira,Rhc,"50,000",30.07734,71.05405,2436-fac1
Punjab,Muzaffargarh,Muzaffargarh,Dewala,Bhu,"21,000",29.86039,71.0576,2437-fac1
Punjab,Muzaffargarh,Muzaffargarh,Osman Koria,Bhu,"45,416",29.87673,70.97311,2438-fac1
Punjab,Muzaffargarh,Muzaffargarh,Miran Pur,Bhu,"22,078",29.82101,70.9678,2439-fac1
Punjab,Muzaffargarh,Muzaffargarh,Mondka,Bhu,"24,500",29.96503,71.06024,2440-fac1
Punjab,Muzaffargarh,Muzaffargarh,Makwal,Bhu,"60,532",29.90158,71.03464,2441-fac1
Punjab,Muzaffargarh,Muzaffargarh,Ali Wala,Bhu,"38,444",30.04001,71.03675,2442-fac1
Punjab,Muzaffargarh,Muzaffargarh,Jaggat Pur,Bhu,"50,229",29.99123,71.16665,2443-fac1
Punjab,Muzaffargarh,Muzaffargarh,Kamal Pur Patni,Bhu,"26,778",29.965118,71.13528,2444-fac1
Punjab,Muzaffargarh,Muzaffargarh,Thata Qurashi,Bhu,"44,408",29.94872,71.1825,2445-fac1
Punjab,Muzaffargarh,Muzaffargarh,Umer Pur Joonobi,Bhu,"36,200",29.83154,71.13168,2446-fac1
Punjab,Muzaffargarh,Muzaffargarh,Garay Wain,Bhu,"44,000",29.92505,71.12534,2447-fac1
Punjab,Muzaffargarh,Muzaffargarh,Khan Garh,Rhc,"45,700",29.92171,71.15977,2448-fac1
Punjab,Muzaffargarh,Muzaffargarh,Mochi Wali,Bhu,"42,233",29.73459,71.12952,2449-fac1
Punjab,Muzaffargarh,Muzaffargarh,Aluday Wali,Bhu,"43,740",29.72947,71.03985,2450-fac1
Punjab,Muzaffargarh,Muzaffargarh,Mahrah,Bhu,"54,000",29.79032,71.00389,2451-fac1
Punjab,Muzaffargarh,Muzaffargarh,Qadir Pur Salah,Bhu,"38,500",29.7184,71.13288,2452-fac1
Punjab,Muzaffargarh,Muzaffargarh,Rohilanwali,Bhu,"39,448",29.78038,71.07001,2453-fac1
Punjab,Muzaffargarh,Alipur,Seet Pur,Rhc,"45,436",29.24821,70.83714,2454-fac1
Punjab,Muzaffargarh,Alipur,Khan Pur Naurakka,Bhu,"35,468",29.631834,70.73453,2455-fac1
Punjab,Muzaffargarh,Alipur,Latti,Bhu,"26,245",29.2991,70.86915,2456-fac1
Punjab,Muzaffargarh,Alipur,Khizar Abad,Bhu,"36,600",29.34887,70.73804,2457-fac1
Punjab,Muzaffargarh,Alipur,Gagari,Bhu,"18,900",29.1901,70.74991,2458-fac1
Punjab,Muzaffargarh,Alipur,Khair Pur Saddat,Rhc,"32,600",29.73586,70.80508,2459-fac1
Punjab,Muzaffargarh,Alipur,Sultanpur,Bhu,"35,755",29.27665,70.78646,2460-fac1
Punjab,Muzaffargarh,Alipur,Gaber Arian,Bhu,"24,200",29.31951,70.7203,2461-fac1
Punjab,Muzaffargarh,Jatoi,Jhuggi Wala,Bhu,"36,924",29.45559,70.78304,2462-fac1
Punjab,Muzaffargarh,Alipur,Aliwal,Bhu,"3,600,780",29.39424,70.8838,2463-fac1
Punjab,Muzaffargarh,Alipur,Marian,Bhu,"37,095",29.3007,70.89803,2464-fac1
Punjab,Muzaffargarh,Alipur,Chanjin,Bhu,"470,723",29.3629,70.98278,2465-fac1
Punjab,Muzaffargarh,Alipur,Phullan,Bhu,"39,995",29.47709,70.91548,2466-fac1
Punjab,Muzaffargarh,Alipur,Faqir Shah,Bhu,"39,385",29.40752,70.94688,2467-fac1
Punjab,Muzaffargarh,Alipur,Fateh Pur Janobi,Bhu,"50,842",29.410638,70.822127,2468-fac1
Punjab,Muzaffargarh,Jatoi,Beleg Wala,Bhu,"49,365",29.60103,70.87771,2469-fac1
Punjab,Muzaffargarh,Jatoi,Bait Mir Hazar,Bhu,"40,777",29.6626,70.87217,2470-fac1
Punjab,Muzaffargarh,Jatoi,Dumer Wala Shumali,Bhu, -   ,29.65148,70.91921,2471-fac1
Punjab,Muzaffargarh,Jatoi,Vanice,Bhu,"38,014",29.54386,70.92822,2472-fac1
Punjab,Muzaffargarh,Jatoi,Bait Ram Pur,Bhu,"44,939",29.5286,70.76694,2473-fac1
Punjab,Muzaffargarh,Jatoi,Hamzay Wali,Bhu,"36,806",29.50148,70.9789,2474-fac1
Punjab,Muzaffargarh,Jatoi,Bait Daryae,Bhu,"34,516",29.6988,70.79857,2475-fac1
Punjab,Muzaffargarh,Jatoi,Thatta Chandair,Bhu,"34,000",29.45774,70.81205,2476-fac1
Punjab,Muzaffargarh,Kot Adu,Kot Adu,Mchc/Chc,"44,241",30.09063,70.88322,2477-fac1
Punjab,Muzaffargarh,Muzaffargarh,Muzaffargarh,Mchc/Chc, -   ,30.06697,71.19064,2478-fac1
Punjab,Muzaffargarh,Kot Adu,Kot Adu,Bhu,"47,000",30.09063,70.88322,2479-fac1
Punjab,Muzaffargarh,Kot Adu,Kot Adu,Bhu,"45,000",30.29791,70.93492,2480-fac1
Punjab,Muzaffargarh,Kot Adu,Kot Adu,Rhc,"212,000",30.31622,70.93492,2481-fac1
Punjab,Muzaffargarh,Kot Adu,Kot Adu,Bhu,"41,048",30.2332,70.89278,2482-fac1
Punjab,Muzaffargarh,Kot Adu,Kot Adu,Rhc,"40,635",30.469185,70.964265,2483-fac1
Punjab,Muzaffargarh,Kot Adu,Kot Adu,Bhu,"41,986",30.19765,71.01035,2484-fac1
Punjab,Muzaffargarh,Kot Adu,Kot Adu,Bhu,"47,440",30.14552,71.02415,2485-fac1
Punjab,Muzaffargarh,Muzaffargarh,Jaday Wala,Bhu,"42,942",30.15641,71.07482,2486-fac1
Punjab,Muzaffargarh,Jatoi,Shehr Sultan,Rhc,"9,416",29.571062,70.988448,2487-fac1
Punjab,Muzaffargarh,Jatoi,Qadirpur Chhajrra,Bhu,"37,200",29.69185,70.97235,2488-fac1
Punjab,Muzaffargarh,Jatoi,Kotla Gamon,Bhu,"3,849",29.59584,70.96115,2489-fac1
Punjab,Muzaffargarh,Jatoi,Kala Laal Shah,Bhu,"45,000",29.6359,70.02409,2490-fac1
Punjab,Muzaffargarh,Kot Adu,Shadi Khan Munda,Bhu,"48,570",30.41797,71.02679,2491-fac1
Punjab,Muzaffargarh,Kot Adu,Pirhar Sharqi,Bhu,"22,851",30.41946,70.91211,2492-fac1
Punjab,Muzaffargarh,Kot Adu,Shiekh Umar,Bhu,"5,475",30.39695,70.91465,2493-fac1
Punjab,Muzaffargarh,Kot Adu,Daya Choha,Bhu,"47,656",30.31922,70.97359,2494-fac1
Punjab,Muzaffargarh,Kot Adu,Patal Kot Adu,Bhu,"41,160",30.57087,70.9242,2495-fac1
Punjab,Muzaffargarh,Alipur,Ali Pur,Mchc/Chc,"32,000",29.38803,70.91477,2496-fac1
Punjab,Muzaffargarh,Kot Adu,133Ml,Bhu,"35,430",30.58053,71.67,2497-fac1
Punjab,Muzaffargarh,Alipur,Sarki,Bhu,"21,450",29.1594,70.72765,2498-fac1
Punjab,Rahim Yar Khan,Khanpur,Chak No. 94/Np,Bhu,"14,885",28.6822,70.52675,2499-fac1
Punjab,Rahim Yar Khan,Khanpur,Chak No. 94/Np,Bhu,"23,091",28.68225,70.59035,2500-fac1
Punjab,Rahim Yar Khan,Khanpur,Ghari Ikhtar Khan,Bhu,"37,699",28.66412,70.52675,2501-fac1
Punjab,Rahim Yar Khan,Khanpur,Khan Pur,Mchc/Chc,"39,312",28.64766,70.66931,2502-fac1
Punjab,Rahim Yar Khan,Khanpur,112/Nd,Bhu,"37,998",28.73958,70.66135,2503-fac1
Punjab,Rahim Yar Khan,Khanpur,Nawan Kot,Bhu,"40,015",28.8,70.67213,2504-fac1
Punjab,Rahim Yar Khan,Khanpur,Thaki Arian,Bhu,"41,615",28.8961,70.62105,2505-fac1
Punjab,Rahim Yar Khan,Khanpur,Muslim Town,Bhu,"37,560",28.7437,70.72652,2506-fac1
Punjab,Rahim Yar Khan,Khanpur,Chak No.  1/P,Bhu,"41,452",28.67429,70.74082,2507-fac1
Punjab,Rahim Yar Khan,Khanpur,B.B Shiekh,Bhu,"35,960",28.56305,70.72378,2508-fac1
Punjab,Rahim Yar Khan,Sadiq Abad,Machka,Bhu,"52,219",28.29752,69.69953,2509-fac1
Punjab,Rahim Yar Khan,Sadiq Abad,206/P,Bhu,"26,027",28.10856,69.93963,2510-fac1
Punjab,Rahim Yar Khan,Sadiq Abad,264/P,Bhu,"17,756",28.05438,70.00922,2511-fac1
Punjab,Rahim Yar Khan,Sadiq Abad,Bindoor Abbasian,Bhu,"45,396",28.19428,70.01291,2512-fac1
Punjab,Rahim Yar Khan,Sadiq Abad,173-P,Bhu,"42,151",28.1883,70.07484,2513-fac1
Punjab,Rahim Yar Khan,Sadiq Abad,Basti Sabzal,Bhu,"20,000",28.20981,70.08137,2514-fac1
